측정일시,권역코드,권역명,측정소코드,측정소명,미세먼지 1시간(㎍/㎥),미세먼지 24시간(㎍/㎥),초미세먼지(㎍/㎥),오존(ppm),이산화질소농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm)
202005030100,101,서북권,111191,서대문구,33,38,18,0.019,0.01,0.7,0.002
202005030200,100,도심권,111123,종로구,33,38,19,0.019,0.009,0.4,0.003
202005030200,100,도심권,111131,용산구,36,39,21,0.018,0.007,0.3,0.002
202005030200,100,도심권,111121,중구,31,34,20,0.021,0.008,0.3,0.002
202005030200,101,서북권,111181,은평구,25,35,18,0.02,0.007,0.3,0.002
202005030200,101,서북권,111191,서대문구,0,37,21,0.018,0.008,0.7,0.002
202005030300,100,도심권,111123,종로구,36,38,19,0.017,0.009,0.4,0.003
202005030300,100,도심권,111131,용산구,38,39,20,0.013,0.008,0.4,0.002
202005030300,100,도심권,111121,중구,31,34,21,0.019,0.009,0.4,0.002
202005030300,101,서북권,111181,은평구,27,33,17,0.02,0.007,0.3,0.002
202005030300,101,서북권,111191,서대문구,30,36,17,0.016,0.009,0.7,0.002
202005030400,100,도심권,111123,종로구,35,37,20,0.016,0.009,0.4,0.003
202005030400,100,도심권,111131,용산구,34,39,21,0.013,0.009,0.4,0.001
202005030400,100,도심권,111121,중구,33,34,22,0.016,0.009,0.4,0.002
202005030400,101,서북권,111181,은평구,30,33,13,0.02,0.004,0.3,0.002
202005030400,101,서북권,111191,서대문구,32,35,17,0.022,0.006,0.7,0.002
202005030500,100,도심권,111123,종로구,32,36,20,0.015,0.01,0.4,0.003
202005030500,100,도심권,111131,용산구,34,38,21,0.012,0.008,0.4,0.001
202005030500,100,도심권,111121,중구,33,33,22,0.017,0.008,0.4,0.002
202005030500,101,서북권,111181,은평구,25,31,12,0.02,0.004,0.3,0.002
202005030500,101,서북권,111191,서대문구,33,34,17,0.033,0.002,0.6,0.002
202005030600,100,도심권,111123,종로구,32,36,19,0.011,0.014,0.4,0.002
202005030600,100,도심권,111131,용산구,35,37,21,0.01,0.007,0.4,0.001
202005030600,100,도심권,111121,중구,32,33,22,0.013,0.013,0.4,0.002
202005030600,101,서북권,111181,은평구,23,30,20,0.015,0.008,0.3,0.002
202005030600,101,서북권,111191,서대문구,35,35,26,0.02,0.01,0.6,0.002
202005030700,100,도심권,111123,종로구,32,35,21,0.01,0.018,0.4,0.003
202005030700,100,도심권,111131,용산구,37,37,21,0.011,0.01,0.4,0.001
202005030700,100,도심권,111121,중구,31,33,23,0.011,0.016,0.4,0.002
202005030700,101,서북권,111181,은평구,31,30,17,0.018,0.01,0.3,0.002
202005030700,101,서북권,111191,서대문구,38,35,22,0.025,0.007,0.6,0.002
202005030800,100,도심권,111123,종로구,30,33,20,0.011,0.016,0.4,0.003
202005030800,100,도심권,111131,용산구,37,37,23,0.01,0.012,0.4,0.001
202005030800,100,도심권,111121,중구,33,33,22,0.008,0.022,0.4,0.002
202005030800,101,서북권,111181,은평구,31,29,15,0.014,0.015,0.3,0.002
202005030800,101,서북권,111191,서대문구,33,35,26,0.029,0.006,0.6,0.002
202005030900,100,도심권,111123,종로구,30,33,20,0.016,0.013,0.4,0.003
202005030900,100,도심권,111131,용산구,38,37,25,0.009,0.014,0.4,0.001
202005030900,100,도심권,111121,중구,37,33,25,0.015,0.015,0.3,0.002
202005030900,101,서북권,111181,은평구,32,30,17,0.029,0.008,0.3,0.002
202005030900,101,서북권,111191,서대문구,33,34,20,0.026,0.008,0.6,0.002
202005031000,100,도심권,111123,종로구,32,32,20,0.018,0.014,0.4,0.003
202005031000,100,도심권,111131,용산구,37,37,23,0.011,0.016,0.4,0.002
202005031000,100,도심권,111121,중구,29,33,23,0.018,0.014,0.4,0.002
202005031000,101,서북권,111181,은평구,36,31,21,0.032,0.007,0.3,0.002
202005031000,101,서북권,111191,서대문구,37,35,25,0.026,0.01,0.6,0.002
202005031100,100,도심권,111123,종로구,36,33,20,0.025,0.011,0.4,0.003
202005031100,100,도심권,111131,용산구,41,38,28,0.024,0.009,0.4,0.002
202005031100,100,도심권,111121,중구,30,32,24,0.027,0.014,0.4,0.003
202005031100,101,서북권,111181,은평구,0,31,19,0.039,0.006,0.3,0.002
202005031100,101,서북권,111191,서대문구,37,35,25,0.033,0.007,0.6,0.002
202005031200,100,도심권,111123,종로구,35,33,20,0.036,0.008,0.4,0.003
202005031200,100,도심권,111131,용산구,41,38,24,0.039,0.005,0.3,0.002
202005031200,100,도심권,111121,중구,32,32,23,0.038,0.011,0.4,0.003
202005031200,101,서북권,111181,은평구,42,33,21,0.049,0.006,0.3,0.003
202005031200,101,서북권,111191,서대문구,35,35,20,0.048,0.006,0.6,0.002
202005031300,100,도심권,111123,종로구,33,34,22,0.039,0.008,0.3,0.003
202005031300,100,도심권,111131,용산구,36,38,25,0.043,0.004,0.3,0.002
202005031300,100,도심권,111121,중구,28,31,23,0.043,0.01,0.3,0.002
202005031300,101,서북권,111181,은평구,39,35,21,0.059,0.004,0.2,0.002
202005031300,101,서북권,111191,서대문구,26,34,20,0.054,0.005,0.6,0.002
202005031400,100,도심권,111123,종로구,26,32,17,0.04,0.008,0.3,0.003
202005031400,100,도심권,111131,용산구,25,36,16,0.043,0.005,0.3,0.002
202005031400,100,도심권,111121,중구,23,30,18,0.046,0.009,0.3,0.002
202005031400,101,서북권,111181,은평구,25,33,17,0.062,0.004,0.3,0.002
202005031400,101,서북권,111191,서대문구,25,32,14,0.056,0.006,0.6,0.002
202005031500,100,도심권,111123,종로구,20,30,11,0.04,0.008,0.3,0.003
202005031500,100,도심권,111131,용산구,17,32,12,0.042,0.004,0.3,0.002
202005031500,100,도심권,111121,중구,19,28,13,0.045,0.01,0.3,0.002
202005031500,101,서북권,111181,은평구,0,33,22,0.062,0.004,0.2,0.002
202005031500,101,서북권,111191,서대문구,20,29,12,0.056,0.006,0.6,0.002
202005031600,100,도심권,111123,종로구,19,27,11,0.042,0.007,0.3,0.003
202005031600,100,도심권,111131,용산구,19,29,12,0.044,0.004,0.3,0.002
202005031600,100,도심권,111121,중구,16,25,10,0.042,0.012,0.3,0.002
202005031600,101,서북권,111181,은평구,20,29,10,0.063,0.005,0.2,0.002
202005031600,101,서북권,111191,서대문구,0,28,9,0.058,0.005,0.5,0.002
202005031700,100,도심권,111123,종로구,19,25,10,0.041,0.008,0.3,0.003
202005031700,100,도심권,111131,용산구,19,26,10,0.044,0.005,0.3,0.002
202005031700,100,도심권,111121,중구,13,22,12,0.045,0.012,0.3,0.002
202005031700,101,서북권,111181,은평구,17,25,10,0.064,0.005,0.2,0.002
202005031700,101,서북권,111191,서대문구,15,25,7,0.057,0.007,0.5,0.002
202005031800,100,도심권,111123,종로구,16,23,11,0.041,0.009,0.3,0.003
202005031800,100,도심권,111131,용산구,16,24,9,0.043,0.006,0.3,0.002
202005031800,100,도심권,111121,중구,12,20,10,0.043,0.014,0.3,0.002
202005031800,101,서북권,111181,은평구,15,23,8,0.061,0.008,0.3,0.002
202005031800,101,서북권,111191,서대문구,12,22,7,0.057,0.007,0.6,0.002
202005031900,100,도심권,111123,종로구,18,22,11,0.038,0.012,0.3,0.003
202005031900,100,도심권,111131,용산구,16,23,9,0.039,0.009,0.3,0.002
202005031900,100,도심권,111121,중구,17,19,13,0.041,0.015,0.3,0.002
202005031900,101,서북권,111181,은평구,27,24,10,0.061,0.011,0.3,0.003
202005031900,101,서북권,111191,서대문구,23,22,15,0.054,0.011,0.6,0.002
202005032000,100,도심권,111123,종로구,20,22,14,0.037,0.015,0.4,0.003
202005032000,100,도심권,111131,용산구,17,22,11,0.032,0.017,0.4,0.002
202005032000,100,도심권,111121,중구,22,20,15,0.041,0.016,0.3,0.002
202005032000,101,서북권,111181,은평구,24,24,15,0.056,0.011,0.3,0.003
202005032000,101,서북권,111191,서대문구,30,23,18,0.052,0.011,0.6,0.002
202005032100,100,도심권,111123,종로구,23,22,15,0.033,0.018,0.4,0.003
202005032100,100,도심권,111131,용산구,26,22,16,0.021,0.027,0.5,0.002
202005032100,100,도심권,111121,중구,22,20,19,0.034,0.019,0.4,0.002
202005032100,101,서북권,111181,은평구,26,25,15,0.055,0.009,0.3,0.002
202005032100,101,서북권,111191,서대문구,31,25,22,0.049,0.011,0.6,0.002
202005032200,100,도심권,111123,종로구,22,22,16,0.035,0.014,0.4,0.003
202005032200,100,도심권,111131,용산구,29,24,18,0.026,0.02,0.4,0.002
202005032200,100,도심권,111121,중구,22,21,16,0.04,0.013,0.4,0.003
202005032200,101,서북권,111181,은평구,34,27,19,0.048,0.01,0.3,0.003
202005032200,101,서북권,111191,서대문구,25,26,20,0.044,0.012,0.6,0.002
202005032300,100,도심권,111123,종로구,19,22,14,0.033,0.015,0.4,0.003
202005032300,100,도심권,111131,용산구,21,23,16,0.036,0.011,0.3,0.002
202005032300,100,도심권,111121,중구,13,20,13,0.038,0.013,0.4,0.003
202005032300,101,서북권,111181,은평구,20,26,16,0.044,0.01,0.3,0.003
202005032300,101,서북권,111191,서대문구,22,26,20,0.042,0.011,0.6,0.002
202005040000,100,도심권,111123,종로구,19,21,13,0.033,0.013,0.4,0.004
202005040000,100,도심권,111131,용산구,19,23,13,0.03,0.016,0.4,0.002
202005040000,100,도심권,111121,중구,17,19,15,0.036,0.013,0.4,0.003
202005040000,101,서북권,111181,은평구,27,26,12,0.048,0.007,0.3,0.003
202005040000,101,서북권,111191,서대문구,0,24,16,0.045,0.008,0.6,0.002
202005040100,100,도심권,111123,종로구,22,20,12,0.036,0.011,0.3,0.003
202005040100,100,도심권,111131,용산구,22,22,14,0.027,0.017,0.4,0.002
202005040100,100,도심권,111121,중구,0,18,17,0.038,0.012,0.3,0.002
202005040100,101,서북권,111181,은평구,21,24,19,0.047,0.006,0.3,0.003
202005040100,101,서북권,111191,서대문구,23,23,15,0.045,0.008,0.6,0.002
202005040200,100,도심권,111123,종로구,22,20,15,0.034,0.011,0.4,0.003
202005040200,100,도심권,111131,용산구,25,21,17,0.025,0.016,0.4,0.002
202005040200,100,도심권,111121,중구,21,17,17,0.04,0.008,0.3,0.003
202005040200,101,서북권,111181,은평구,26,23,13,0.046,0.005,0.3,0.003
202005040200,101,서북권,111191,서대문구,29,24,16,0.047,0.005,0.6,0.002
202005040300,100,도심권,111123,종로구,29,22,19,0.033,0.01,0.4,0.003
202005040300,100,도심권,111131,용산구,27,22,20,0.03,0.011,0.4,0.002
202005040300,100,도심권,111121,중구,25,20,19,0.033,0.012,0.4,0.003
202005040300,101,서북권,111181,은평구,31,25,14,0.046,0.005,0.3,0.003
202005040300,101,서북권,111191,서대문구,31,26,20,0.042,0.006,0.6,0.002
202005040400,100,도심권,111123,종로구,26,23,18,0.028,0.011,0.4,0.004
202005040400,100,도심권,111131,용산구,29,24,17,0.029,0.01,0.4,0.002
202005040400,100,도심권,111121,중구,25,21,19,0.028,0.012,0.4,0.003
202005040400,101,서북권,111181,은평구,25,25,18,0.039,0.005,0.3,0.002
202005040400,101,서북권,111191,서대문구,36,27,20,0.035,0.008,0.6,0.002
202005040500,100,도심권,111123,종로구,29,24,18,0.026,0.009,0.4,0.003
202005040500,100,도심권,111131,용산구,34,26,20,0.02,0.015,0.4,0.002
202005040500,100,도심권,111121,중구,27,22,23,0.028,0.011,0.4,0.002
202005040500,101,서북권,111181,은평구,39,28,19,0.04,0.003,0.3,0.002
202005040500,101,서북권,111191,서대문구,33,30,23,0.036,0.005,0.6,0.002
202005040600,100,도심권,111123,종로구,31,26,19,0.024,0.012,0.4,0.003
202005040600,100,도심권,111131,용산구,38,29,20,0.019,0.016,0.4,0.002
202005040600,100,도심권,111121,중구,29,24,20,0.027,0.011,0.4,0.002
202005040600,101,서북권,111181,은평구,34,30,17,0.037,0.004,0.3,0.002
202005040600,101,서북권,111191,서대문구,31,31,21,0.029,0.009,0.6,0.002
202005040700,100,도심권,111123,종로구,30,27,19,0.021,0.015,0.4,0.003
202005040700,100,도심권,111131,용산구,37,31,19,0.012,0.027,0.4,0.002
202005040700,100,도심권,111121,중구,28,25,18,0.022,0.016,0.4,0.002
202005040700,101,서북권,111181,은평구,33,31,17,0.032,0.007,0.3,0.002
202005040700,101,서북권,111191,서대문구,33,31,17,0.025,0.013,0.6,0.002
202005040800,100,도심권,111123,종로구,29,27,16,0.021,0.02,0.4,0.003
202005040800,100,도심권,111131,용산구,38,33,19,0.02,0.02,0.4,0.002
202005040800,100,도심권,111121,중구,27,26,17,0.023,0.019,0.4,0.002
202005040800,101,서북권,111181,은평구,38,33,16,0.034,0.009,0.3,0.002
202005040800,101,서북권,111191,서대문구,29,30,19,0.03,0.01,0.6,0.002
202005040900,100,도심권,111123,종로구,29,28,17,0.024,0.021,0.4,0.003
202005040900,100,도심권,111131,용산구,37,34,24,0.02,0.024,0.4,0.002
202005040900,100,도심권,111121,중구,27,26,17,0.024,0.021,0.4,0.003
202005040900,101,서북권,111181,은평구,32,32,21,0.035,0.014,0.3,0.003
202005040900,101,서북권,111191,서대문구,38,31,18,0.03,0.014,0.6,0.002
202005041000,100,도심권,111123,종로구,36,29,19,0.021,0.03,0.5,0.004
202005041000,100,도심권,111131,용산구,44,35,22,0.023,0.021,0.4,0.002
202005041000,100,도심권,111121,중구,33,27,21,0.022,0.028,0.5,0.003
202005041000,101,서북권,111181,은평구,57,36,20,0.029,0.025,0.4,0.003
202005041000,101,서북권,111191,서대문구,55,36,28,0.027,0.023,0.7,0.003
202005041100,100,도심권,111123,종로구,35,30,21,0.029,0.021,0.4,0.004
202005041100,100,도심권,111131,용산구,40,36,20,0.028,0.016,0.4,0.002
202005041100,100,도심권,111121,중구,32,28,21,0.033,0.018,0.4,0.003
202005041100,101,서북권,111181,은평구,44,38,31,0.04,0.017,0.3,0.003
202005041100,101,서북권,111191,서대문구,39,37,23,0.039,0.015,0.6,0.003
202005041200,100,도심권,111123,종로구,28,30,16,0.033,0.018,0.4,0.004
202005041200,100,도심권,111131,용산구,38,37,19,0.032,0.015,0.4,0.002
202005041200,100,도심권,111121,중구,27,29,18,0.04,0.014,0.4,0.003
202005041200,101,서북권,111181,은평구,47,40,24,0.045,0.016,0.3,0.003
202005041200,101,서북권,111191,서대문구,43,39,22,0.043,0.014,0.6,0.002
202005041300,100,도심권,111123,종로구,32,31,17,0.037,0.02,0.4,0.004
202005041300,100,도심권,111131,용산구,41,38,17,0.036,0.014,0.4,0.002
202005041300,100,도심권,111121,중구,25,28,18,0.043,0.015,0.4,0.003
202005041300,101,서북권,111181,은평구,60,45,16,0.045,0.016,0.3,0.003
202005041300,101,서북권,111191,서대문구,0,41,23,0.044,0.016,0.7,0.003
202005041400,100,도심권,111123,종로구,31,31,18,0.04,0.015,0.4,0.004
202005041400,100,도심권,111131,용산구,32,37,16,0.038,0.012,0.4,0.002
202005041400,100,도심권,111121,중구,27,28,18,0.044,0.014,0.4,0.002
202005041400,101,서북권,111181,은평구,44,45,23,0.053,0.011,0.3,0.003
202005041400,101,서북권,111191,서대문구,50,41,18,0.049,0.013,0.7,0.002
202005041500,100,도심권,111123,종로구,26,30,14,0.037,0.018,0.4,0.003
202005041500,100,도심권,111131,용산구,30,36,11,0.039,0.013,0.4,0.002
202005041500,100,도심권,111121,중구,22,26,15,0.043,0.014,0.4,0.002
202005041500,101,서북권,111181,은평구,43,45,15,0.054,0.014,0.3,0.003
202005041500,101,서북권,111191,서대문구,39,41,15,0.049,0.012,0.6,0.002
202005041600,100,도심권,111123,종로구,27,30,12,0.036,0.019,0.4,0.003
202005041600,100,도심권,111131,용산구,33,35,12,0.037,0.014,0.4,0.002
202005041600,100,도심권,111121,중구,23,26,11,0.04,0.017,0.4,0.003
202005041600,101,서북권,111181,은평구,38,44,15,0.055,0.013,0.3,0.003
202005041600,101,서북권,111191,서대문구,50,43,8,0.049,0.012,0.6,0.002
202005041700,100,도심권,111123,종로구,34,30,11,0.033,0.024,0.4,0.004
202005041700,100,도심권,111131,용산구,43,36,13,0.034,0.018,0.4,0.002
202005041700,100,도심권,111121,중구,30,27,12,0.038,0.019,0.4,0.002
202005041700,101,서북권,111181,은평구,58,45,13,0.053,0.018,0.3,0.003
202005041700,101,서북권,111191,서대문구,52,45,12,0.049,0.018,0.6,0.002
202005041800,100,도심권,111123,종로구,39,31,15,0.028,0.029,0.5,0.003
202005041800,100,도심권,111131,용산구,45,38,12,0.03,0.021,0.4,0.002
202005041800,100,도심권,111121,중구,40,29,17,0.031,0.026,0.4,0.003
202005041800,101,서북권,111181,은평구,66,49,18,0.035,0.03,0.4,0.004
202005041800,101,서북권,111191,서대문구,62,48,20,0.036,0.026,0.7,0.003
202005041900,100,도심권,111123,종로구,47,35,20,0.021,0.035,0.5,0.004
202005041900,100,도심권,111131,용산구,47,41,12,0.026,0.023,0.4,0.002
202005041900,100,도심권,111121,중구,40,31,21,0.025,0.029,0.5,0.002
202005041900,101,서북권,111181,은평구,55,51,24,0.028,0.031,0.3,0.003
202005041900,101,서북권,111191,서대문구,52,50,17,0.024,0.027,0.7,0.002
202005042000,100,도심권,111123,종로구,43,37,20,0.015,0.041,0.6,0.003
202005042000,100,도심권,111131,용산구,43,42,14,0.022,0.023,0.4,0.002
202005042000,100,도심권,111121,중구,37,34,0,0.019,0.033,0.5,0.003
202005042000,101,서북권,111181,은평구,47,53,23,0.022,0.034,0.4,0.003
202005042000,101,서북권,111191,서대문구,48,51,20,0.019,0.03,0.7,0.002
202005042100,100,도심권,111123,종로구,42,39,20,0.017,0.036,0.5,0.003
202005042100,100,도심권,111131,용산구,41,42,13,0.023,0.022,0.4,0.002
202005042100,100,도심권,111121,중구,37,35,18,0.022,0.027,0.5,0.002
202005042100,101,서북권,111181,은평구,52,53,22,0.02,0.031,0.4,0.003
202005042100,101,서북권,111191,서대문구,54,52,20,0.017,0.028,0.7,0.002
202005042200,100,도심권,111123,종로구,38,39,16,0.018,0.033,0.5,0.002
202005042200,100,도심권,111131,용산구,46,42,16,0.021,0.021,0.4,0.002
202005042200,100,도심권,111121,중구,35,34,17,0.022,0.026,0.4,0.003
202005042200,101,서북권,111181,은평구,49,51,20,0.019,0.03,0.3,0.003
202005042200,101,서북권,111191,서대문구,47,49,17,0.017,0.027,0.7,0.002
202005042300,100,도심권,111123,종로구,39,38,15,0.017,0.031,0.5,0.003
202005042300,100,도심권,111131,용산구,48,43,15,0.016,0.025,0.4,0.002
202005042300,100,도심권,111121,중구,35,34,16,0.018,0.027,0.4,0.003
202005042300,101,서북권,111181,은평구,47,50,15,0.01,0.034,0.3,0.002
202005042300,101,서북권,111191,서대문구,44,49,20,0.016,0.023,0.7,0.002
202005050000,100,도심권,111123,종로구,36,37,15,0.015,0.032,0.5,0.004
202005050000,100,도심권,111131,용산구,43,43,16,0.01,0.028,0.5,0.002
202005050000,100,도심권,111121,중구,34,34,17,0.016,0.029,0.4,0.003
202005050000,101,서북권,111181,은평구,47,50,22,0.01,0.031,0.3,0.002
202005050000,101,서북권,111191,서대문구,40,48,20,0.016,0.022,0.7,0.002
202005050100,100,도심권,111123,종로구,35,37,16,0.012,0.036,0.5,0.003
202005050100,100,도심권,111131,용산구,42,43,18,0.007,0.027,0.5,0.002
202005050100,100,도심권,111121,중구,33,34,19,0.011,0.033,0.4,0.003
202005050100,101,서북권,111181,은평구,45,48,16,0.01,0.028,0.3,0.002
202005050100,101,서북권,111191,서대문구,0,46,15,0.02,0.017,0.7,0.002
202005050200,100,도심권,111123,종로구,37,37,17,0.009,0.038,0.5,0.003
202005050200,100,도심권,111131,용산구,36,42,16,0.007,0.026,0.5,0.002
202005050200,100,도심권,111121,중구,33,34,17,0.008,0.035,0.5,0.002
202005050200,101,서북권,111181,은평구,39,47,20,0.011,0.024,0.3,0.002
202005050200,101,서북권,111191,서대문구,41,45,17,0.011,0.023,0.7,0.002
202005050300,100,도심권,111123,종로구,37,37,16,0.007,0.039,0.5,0.003
202005050300,100,도심권,111131,용산구,36,41,16,0.007,0.024,0.5,0.002
202005050300,100,도심권,111121,중구,34,34,18,0.008,0.031,0.5,0.003
202005050300,101,서북권,111181,은평구,37,45,17,0.012,0.021,0.3,0.003
202005050300,101,서북권,111191,서대문구,38,44,18,0.007,0.024,0.8,0.002
202005050400,100,도심권,111123,종로구,34,37,16,0.007,0.037,0.5,0.003
202005050400,100,도심권,111131,용산구,33,39,15,0.008,0.022,0.5,0.002
202005050400,100,도심권,111121,중구,32,34,17,0.007,0.032,0.5,0.003
202005050400,101,서북권,111181,은평구,36,44,18,0.012,0.021,0.3,0.003
202005050400,101,서북권,111191,서대문구,38,43,19,0.006,0.022,0.8,0.002
202005050500,100,도심권,111123,종로구,33,37,14,0.008,0.036,0.6,0.003
202005050500,100,도심권,111131,용산구,33,38,14,0.006,0.023,0.5,0.002
202005050500,100,도심권,111121,중구,31,34,15,0.005,0.032,0.5,0.003
202005050500,101,서북권,111181,은평구,34,41,14,0.009,0.02,0.3,0.003
202005050500,101,서북권,111191,서대문구,40,43,17,0.006,0.022,0.8,0.002
202005050600,100,도심권,111123,종로구,33,36,16,0.01,0.032,0.6,0.004
202005050600,100,도심권,111131,용산구,32,37,15,0.006,0.023,0.6,0.002
202005050600,100,도심권,111121,중구,35,34,17,0.005,0.034,0.6,0.003
202005050600,101,서북권,111181,은평구,39,40,13,0.008,0.02,0.3,0.003
202005050600,101,서북권,111191,서대문구,43,42,19,0.017,0.017,0.8,0.003
202005050700,100,도심권,111123,종로구,33,35,16,0.013,0.028,0.5,0.003
202005050700,100,도심권,111131,용산구,39,37,17,0.005,0.027,0.6,0.003
202005050700,100,도심권,111121,중구,33,33,18,0.014,0.024,0.5,0.003
202005050700,101,서북권,111181,은평구,43,40,12,0.009,0.021,0.3,0.003
202005050700,101,서북권,111191,서대문구,45,42,16,0.022,0.014,0.7,0.002
202005050800,100,도심권,111123,종로구,30,34,15,0.016,0.024,0.4,0.003
202005050800,100,도심권,111131,용산구,41,38,18,0.008,0.025,0.5,0.002
202005050800,100,도심권,111121,중구,32,33,16,0.017,0.022,0.5,0.003
202005050800,101,서북권,111181,은평구,39,41,21,0.011,0.02,0.3,0.003
202005050800,101,서북권,111191,서대문구,38,42,21,0.023,0.014,0.7,0.002
202005050900,100,도심권,111123,종로구,31,33,12,0.016,0.024,0.4,0.004
202005050900,100,도심권,111131,용산구,42,39,16,0.01,0.025,0.5,0.002
202005050900,100,도심권,111121,중구,30,33,16,0.018,0.022,0.5,0.003
202005050900,101,서북권,111181,은평구,44,41,23,0.02,0.017,0.3,0.003
202005050900,101,서북권,111191,서대문구,37,41,18,0.025,0.013,0.6,0.002
202005051000,100,도심권,111123,종로구,30,33,13,0.019,0.024,0.5,0.004
202005051000,100,도심권,111131,용산구,41,40,17,0.016,0.021,0.4,0.002
202005051000,100,도심권,111121,중구,29,32,16,0.018,0.026,0.5,0.003
202005051000,101,서북권,111181,은평구,35,40,19,0.033,0.012,0.3,0.003
202005051000,101,서북권,111191,서대문구,32,39,19,0.027,0.013,0.6,0.002
202005051100,100,도심권,111123,종로구,33,32,16,0.023,0.022,0.5,0.003
202005051100,100,도심권,111131,용산구,36,39,16,0.018,0.021,0.5,0.002
202005051100,100,도심권,111121,중구,29,31,18,0.021,0.026,0.5,0.003
202005051100,101,서북권,111181,은평구,32,38,18,0.03,0.016,0.3,0.003
202005051100,101,서북권,111191,서대문구,34,37,23,0.026,0.016,0.7,0.002
202005051200,100,도심권,111123,종로구,32,32,17,0.025,0.022,0.5,0.004
202005051200,100,도심권,111131,용산구,35,38,15,0.021,0.019,0.4,0.002
202005051200,100,도심권,111121,중구,30,31,18,0.027,0.021,0.4,0.003
202005051200,101,서북권,111181,은평구,37,38,18,0.032,0.016,0.3,0.003
202005051200,101,서북권,111191,서대문구,42,38,17,0.029,0.015,0.7,0.002
202005051300,100,도심권,111123,종로구,32,32,18,0.023,0.026,0.5,0.004
202005051300,100,도심권,111131,용산구,38,37,19,0.019,0.024,0.5,0.002
202005051300,100,도심권,111121,중구,28,30,19,0.023,0.026,0.5,0.003
202005051300,101,서북권,111181,은평구,51,39,18,0.019,0.031,0.3,0.003
202005051300,101,서북권,111191,서대문구,48,39,20,0.022,0.023,0.7,0.002
202005051400,100,도심권,111123,종로구,43,34,22,0.019,0.033,0.5,0.004
202005051400,100,도심권,111131,용산구,47,38,21,0.016,0.027,0.5,0.002
202005051400,100,도심권,111121,중구,41,32,25,0.019,0.031,0.5,0.003
202005051400,101,서북권,111181,은평구,70,42,27,0.021,0.029,0.4,0.003
202005051400,101,서북권,111191,서대문구,59,43,28,0.019,0.026,0.8,0.002
202005051500,100,도심권,111123,종로구,45,36,24,0.026,0.022,0.5,0.005
202005051500,100,도심권,111131,용산구,44,40,22,0.026,0.016,0.4,0.003
202005051500,100,도심권,111121,중구,42,34,28,0.026,0.024,0.4,0.004
202005051500,101,서북권,111181,은평구,64,47,32,0.026,0.026,0.4,0.004
202005051500,101,서북권,111191,서대문구,63,48,34,0.023,0.024,0.8,0.003
202005051600,100,도심권,111123,종로구,30,36,17,0.032,0.019,0.5,0.005
202005051600,100,도심권,111131,용산구,51,42,32,0.029,0.017,0.4,0.003
202005051600,100,도심권,111121,중구,28,34,18,0.036,0.016,0.4,0.004
202005051600,101,서북권,111181,은평구,0,50,37,0.044,0.012,0.2,0.004
202005051600,101,서북권,111191,서대문구,21,45,11,0.039,0.011,0.6,0.004
202005051700,100,도심권,111123,종로구,25,34,10,0.035,0.013,0.4,0.004
202005051700,100,도심권,111131,용산구,41,43,25,0.034,0.011,0.4,0.003
202005051700,100,도심권,111121,중구,14,31,13,0.04,0.013,0.4,0.003
202005051700,101,서북권,111181,은평구,17,44,13,0.051,0.01,0.2,0.003
202005051700,101,서북권,111191,서대문구,16,40,13,0.044,0.009,0.5,0.002
202005051800,100,도심권,111123,종로구,32,33,20,0.035,0.016,0.4,0.004
202005051800,100,도심권,111131,용산구,41,43,24,0.033,0.015,0.4,0.003
202005051800,100,도심권,111121,중구,28,29,23,0.042,0.013,0.4,0.003
202005051800,101,서북권,111181,은평구,23,38,8,0.05,0.012,0.2,0.003
202005051800,101,서북권,111191,서대문구,26,35,16,0.044,0.011,0.6,0.002
202005051900,100,도심권,111123,종로구,39,33,27,0.034,0.02,0.5,0.004
202005051900,100,도심권,111131,용산구,44,43,27,0.033,0.016,0.4,0.002
202005051900,100,도심권,111121,중구,31,28,24,0.04,0.016,0.4,0.003
202005051900,101,서북권,111181,은평구,18,29,10,0.048,0.014,0.3,0.003
202005051900,101,서북권,111191,서대문구,26,30,18,0.041,0.014,0.6,0.002
202005052000,100,도심권,111123,종로구,37,34,25,0.032,0.021,0.4,0.003
202005052000,100,도심권,111131,용산구,35,41,21,0.016,0.027,0.5,0.002
202005052000,100,도심권,111121,중구,29,28,23,0.037,0.019,0.4,0.003
202005052000,101,서북권,111181,은평구,23,29,12,0.047,0.015,0.2,0.003
202005052000,101,서북권,111191,서대문구,25,30,17,0.038,0.017,0.6,0.002
202005052100,100,도심권,111123,종로구,23,33,17,0.03,0.024,0.4,0.003
202005052100,100,도심권,111131,용산구,38,40,24,0.019,0.022,0.5,0.002
202005052100,100,도심권,111121,중구,21,28,18,0.033,0.022,0.4,0.003
202005052100,101,서북권,111181,은평구,25,29,12,0.024,0.026,0.3,0.003
202005052100,101,서북권,111191,서대문구,26,30,14,0.029,0.019,0.7,0.002
202005052200,100,도심권,111123,종로구,23,32,13,0.026,0.026,0.4,0.003
202005052200,100,도심권,111131,용산구,29,38,17,0.019,0.027,0.4,0.002
202005052200,100,도심권,111121,중구,20,27,14,0.028,0.026,0.4,0.003
202005052200,101,서북권,111181,은평구,23,29,11,0.028,0.022,0.3,0.003
202005052200,101,서북권,111191,서대문구,25,30,16,0.026,0.021,0.7,0.002
